SK_ID_CURR,TARGET
101465,0.07499036928012892
101467,0.018716676784902506
101472,0.061476345045041604
101478,0.19355727422937113
101497,0.07318140263450053
101504,0.11146867462084475
101547,0.03577322335735073
101548,0.08751929206601615
101555,0.16200518484410165
101570,0.024964781060124633
101572,0.07571816023790497
101578,0.05481514175671218
101580,0.20947904492204394
101588,0.14639473762851676
101602,0.019148205538587832
101610,0.13678461179970877
101614,0.039778622860653014
101616,0.060347214715781236
101643,0.07312123830150781
101644,0.04257824228937475
101649,0.20887627222987173
101650,0.045156021663183964
101665,0.014768267548100828
101667,0.09306179067671044
101669,0.06715545037410596
101674,0.07742738676769742
101675,0.02881703684574162
101678,0.12413008103747925
101682,0.11437876393683342
101686,0.0598272698898483
101697,0.08327720014446949
101700,0.3379480762311446
101711,0.041030398235113084
101714,0.03825994908662135
101715,0.11917812194100973
101728,0.04418725315570958
101732,0.056096572146848954
101757,0.21175659724856158
101758,0.06908816754383994
101759,0.060145336305282335
101762,0.03159539246441866
101764,0.059433890418636615
101780,0.29097023676540085
101784,0.01463212746177089
101789,0.026019684787003776
101816,0.08108719720528497
101819,0.044301867428785356
101827,0.013498161145269392
101863,0.0909318907029547
101867,0.04859335971381819
101870,0.017722166051829916
101873,0.108534628849651
101878,0.19528329428975924
101879,0.055132487612889684
101880,0.03018032865854848
101887,0.06553740193114523
101897,0.027408727720286182
101901,0.15788256809332335
101903,0.26980566981101556
101920,0.03905322696027997
101921,0.04210770057216723
101922,0.0436874108183075
101961,0.13336217337626777
101962,0.03669542421210588
101971,0.05161727954617087
101976,0.10888721132483022
102002,0.07964090121725473
102005,0.029614070841951126
102007,0.2863549475807407
102017,0.023375955177092875
102019,0.11066672719451726
102029,0.016282944850571985
102051,0.1598568877642387
102052,0.01571012470243057
102054,0.023477674238180465
102062,0.05352352787871238
102067,0.11986044273173964
102068,0.10382557579689196
102070,0.07599287512961667
102090,0.11276146987062584
102092,0.07688228232219917
102099,0.07942471329971497
102100,0.053916705627363545
102112,0.0456928183078342
102113,0.05281239545461986
102122,0.19795485807729343
102123,0.08843703716937291
102125,0.04056838173687687
102126,0.20397169598409842
102146,0.07070438947471627
102147,0.10037314022186872
102151,0.04445335982485284
102158,0.2198378655102241
102159,0.04636940065624914
102162,0.11176787175003587
102165,0.059019517651011356
102166,0.03284921550510933
102174,0.027933635093526143
102193,0.11900095128771421
102198,0.02843990929680722
102205,0.11790169160685778
102206,0.027188718323516516
102218,0.024958567631486153
102221,0.04303686361358562
102230,0.07087764870543846
102238,0.08961781904959543
102248,0.06555898805276206
102252,0.2665230215510924
102259,0.042884314100550935
102262,0.15587843430231402
102273,0.07370548947475068
102286,0.20313082713019878
102293,0.027168223381281335
102294,0.04346127655979193
102296,0.0760608455254189
102298,0.04223455295882171
102303,0.03535672706411176
102309,0.03309733175492795
102315,0.0759424959313192
102340,0.02687384148919
102342,0.13376842197614963
102344,0.09077407741811348
102346,0.05063162957286355
102347,0.050045419811252066
102374,0.04911660353557318
102380,0.02247382432411762
102387,0.023988262068649634
102393,0.06043687278632062
102403,0.02615125482055621
102413,0.03456388486546736
102414,0.02035936882724578
102415,0.05729520459328567
102416,0.06493926594696088
102439,0.03706701737794487
102441,0.05626665179791295
102443,0.027426097713174315
102444,0.16002672453027086
102445,0.12918489574844555
102448,0.09327579687475394
102449,0.08963942488832917
102450,0.09219351205944444
102456,0.05293596415286109
102458,0.09320445604523443
102459,0.06633237539575146
102465,0.03936761334872785
102470,0.24453271766255957
102471,0.048259768207273575
102475,0.04294059184567319
102476,0.08196039927076991
102506,0.09461335823411761
102509,0.07086761730199206
102519,0.03552430550050589
102522,0.07178887134523965
102545,0.03255733937097269
102549,0.05781621954357159
102562,0.02077172687174157
102563,0.02766201269624242
102568,0.08216571052046759
102582,0.10768278161485559
102592,0.033245318923182894
102597,0.18867992427365166
102605,0.03965959063020169
102614,0.031736923622767046
102617,0.09652871430614042
102634,0.1588902382396249
102652,0.02638906702647314
102655,0.02390968085278774
102671,0.13177597239477698
102694,0.2298917555228315
102701,0.022308437911978226
102703,0.01719673458814817
102704,0.03049321422200027
102713,0.021254345867133588
102720,0.11575668129153889
102731,0.03601957668047202
102733,0.07665001117335009
102749,0.026905164436272788
102755,0.0487852419171225
102763,0.04840174276816435
102770,0.03807548685321566
102772,0.09263528841953486
102799,0.13553191404655526
102838,0.03386629994846653
102854,0.05744469086428385
102862,0.09845746459714079
102863,0.03355240806308055
102867,0.02771651186444959
102868,0.026845776109353486
102878,0.09145139481655883
102887,0.07973383716968749
102898,0.18162277921823178
102904,0.07953246386652783
102912,0.05674160624321795
102919,0.025747531385392316
102927,0.08004601340660512
102932,0.04849361887912857
102933,0.11653120801452665
102935,0.04096925446722454
102958,0.0514712429341427
102969,0.0783256727254579
102971,0.018892492807507696
102975,0.043071189307184114
102979,0.07020426683484808
102982,0.04035444176507973
102987,0.25015783026555444
102989,0.0898075194841665
102995,0.055612410663770706
102996,0.047287721535675925
103000,0.029489646920314912
103001,0.08646498122063918
103004,0.071764825521313
103010,0.02836847948757936
103025,0.11951574281436637
103029,0.08866140303239861
103046,0.05097805398591968
103056,0.04827621498720824
103062,0.11817167784618239
103078,0.021035504095801752
103083,0.023615802982288936
103092,0.09145361783595472
103096,0.07397246570461735
103097,0.3033186349008172
103102,0.06839171139776692
103112,0.1025583661708502
103132,0.06403925506938943
103144,0.0521362952834651
103145,0.08054516574149394
103146,0.026975873616384736
103147,0.06137624081570731
103158,0.026198886143192043
103171,0.04873314969167468
103173,0.026595123612036687
103184,0.033446303083880094
103195,0.13237879463216262
103196,0.06558872381835887
103206,0.016847830250514582
103230,0.12626786652806846
103231,0.2661791683596162
103232,0.022730356163873467
103239,0.13712768438534473
103240,0.10586305557925386
103243,0.055193093165539345
103252,0.11558475254340579
103258,0.07759264046437175
103259,0.23473540664923548
103279,0.0319970598785029
103280,0.015729528430884838
103286,0.03565717155841509
103287,0.3979243956985022
103290,0.04712127619092072
103298,0.03670641963443388
103315,0.0182989836446982
103319,0.05787516546767167
103334,0.061169860263959444
103336,0.09810120786861166
103345,0.05217281106699926
103368,0.02616677190493535
103371,0.18768540159801236
103377,0.04305826223617105
103398,0.026620477757706342
103404,0.05417423465973976
103408,0.3493670135465036
103410,0.07315070672946737
103418,0.03726590673965208
103420,0.20881696793911672
103432,0.0844955130513032
103433,0.032769433655637496
103436,0.04653277355871485
103440,0.04331930175701544
103453,0.05019806611424123
103459,0.08516787779222834
103460,0.04313641266115789
103461,0.02681981614712714
103462,0.03923494605292118
103473,0.141891865642961
103474,0.024289982320681365
103475,0.22030020017129995
103478,0.10789216360256867
103480,0.09454387425512127
103484,0.04204767294681704
103494,0.08355397637401248
103513,0.07070186729141724
103515,0.03232678126717624
103516,0.21500440347722682
103525,0.11133393864775329
103541,0.13192925343917
103544,0.03713763869589367
103562,0.23653423327848971
103570,0.28276955267938475
103572,0.0585157013653463
103574,0.02581497966873415
103575,0.04510845272022723
103591,0.07970924931133765
103594,0.05115369367658013
103609,0.05528383930507036
103613,0.05196860286759534
103614,0.058421038019663384
103615,0.06278230762108188
103624,0.04872380308796542
103625,0.20673068890610646
103628,0.23482874040252236
103629,0.028400677709281764
103647,0.09355690667440136
103648,0.08843370483166765
103651,0.0438882996910585
103658,0.04469528334944586
103668,0.06267509859046619
103669,0.03254252209353686
103676,0.0671673016411608
103682,0.08544113152428624
103683,0.05459948660629237
103689,0.030627777091953842
103725,0.09946596548139758
103733,0.15830040004878213
103744,0.02046960578528041
103762,0.05397878718792575
103771,0.18030546834035674
103773,0.016249602213953447
103783,0.04671296697605035
103784,0.060028521423907494
103808,0.02854463090359444
103812,0.09036356388217591
103813,0.09677824850283992
103814,0.08229189472424049
103818,0.17534907608680678
103824,0.022959614630683984
103828,0.03332330761235019
103830,0.37103970284324134
103840,0.02171990642234277
103842,0.08271435602099478
103847,0.12310937658556445
103848,0.054425752580185935
103851,0.02459591614736839
103854,0.17330805935650273
103857,0.14538387382232773
103861,0.02318936558843957
103862,0.12137922505115675
103865,0.1249365535510962
103870,0.01813649377132701
103876,0.039567234871608487
103891,0.2727026257962936
103908,0.05221336006556011
103914,0.07990582400143313
103918,0.08160204324796559
103940,0.0476395182382215
103963,0.16082919738169926
103966,0.08988795033491753
103971,0.05001233870079879
103980,0.09348087141854226
103984,0.10389631574631199
103985,0.04255209977642801
103998,0.23527867285629245
104019,0.02428023449363632
104026,0.08586033794221666
104035,0.07002775404753576
104044,0.10596572689162663
104045,0.03405271811502394
104047,0.23555724046585544
104051,0.036368224572273
104058,0.049140063737533664
104063,0.014194288649590943
104066,0.11600401069032264
104087,0.04391143795637009
104089,0.03183940658181061
104095,0.04775235452496767
104098,0.16074665816852027
104104,0.04446799181321494
104110,0.3917195098548617
104120,0.091712351174624
104122,0.02742089204091917
104131,0.02584130003681291
104132,0.07335938538214884
104135,0.08143721825320661
104136,0.02941508589395586
104149,0.07861649387721391
104150,0.04246572979564495
104156,0.1515418457148174
104165,0.11363884138036419
104175,0.04237009064061323
104179,0.07078378776359408
104184,0.20387017793290158
104206,0.03280141621220404
104216,0.3181969508911971
104230,0.07216667282577563
104257,0.07853469034348932
104272,0.058945917814553675
104273,0.0790544855783243
104278,0.0445488723842918
104294,0.10924219995943445
104295,0.04430891256386565
104297,0.032275179423845786
104298,0.04601921493407129
104308,0.09586205283703195
104318,0.02674356049096436
104319,0.08180804437731232
104320,0.05874782520035268
104327,0.05124242583101589
104334,0.0488096026514675
104344,0.03938630116282533
104350,0.022605045736950692
104351,0.1149238067000926
104354,0.035327461588576844
104369,0.13011867935968047
104376,0.057837055951994724
104381,0.0585508899383943
104384,0.026695803102557116
104391,0.058465077797416644
104394,0.02189085481682074
104398,0.10483109693694136
104402,0.019618649393639494
104408,0.09195732613223533
104409,0.03365981828892329
104410,0.17729019306597077
104412,0.07634067092246447
104417,0.12564717207236792
104424,0.06798643862274738
104426,0.048162730152203334
104435,0.08854126870846003
104445,0.015281870254419986
104458,0.03718169963070323
104460,0.04653600453861631
104466,0.03073615003972373
104472,0.07141907517224519
104473,0.11115873536590021
104479,0.017725933293653972
104480,0.034570154088100095
104482,0.14444959903556898
104499,0.01647507847241699
104501,0.023512525705285947
104502,0.05435538296834264
104506,0.0719643149781166
104510,0.017263598747134488
104512,0.07278367488825814
104520,0.11817727187882063
104528,0.04520051878134019
104529,0.02060045761836913
104541,0.039158057008751676
104578,0.03193195404311793
104584,0.10221771420652477
104588,0.13888668651175246
104602,0.14777477094294725
104610,0.02850647939258024
104611,0.1128491725598043
104618,0.09402363793466222
104620,0.03372304613833228
104622,0.0499872978748341
104624,0.038145538000545896
104625,0.08978196593367715
104634,0.1178604888863022
104639,0.04623525530404292
104646,0.046170608689985605
104647,0.05076476605164996
104652,0.0770350350176119
104670,0.12837559623632297
104677,0.05627128163576309
104685,0.19551113012126747
104691,0.0514933187005538
104696,0.051280602722357384
104699,0.02865216734051708
104712,0.14131498405047685
104714,0.054994762145076315
104717,0.055400147083529944
104718,0.0210927044176025
104740,0.04314841266018444
104741,0.035795688092078344
104743,0.013899282583411056
104744,0.03657958940254292
104747,0.15241345885823263
104767,0.092747005617478
104772,0.34167341218312847
104776,0.13288632758960736
104779,0.02252845746215526
104814,0.021975602515732853
104815,0.04753726884343964
104830,0.06744893882247988
104831,0.19011547868180176
104833,0.10424735026040487
104839,0.034246700301271124
104840,0.05599909430770289
104860,0.05255350414414917
104861,0.053045042314776455
104866,0.05571437296545497
104870,0.040733915073156775
104877,0.05078187850092045
104878,0.02470967592108188
104879,0.03539176187114722
104880,0.04655914454357691
104899,0.048942774523699224
104906,0.0790466238378555
104907,0.07394754809029828
104913,0.08763692875817627
104916,0.08555553639705915
104921,0.02721921797742262
104930,0.03541202612729555
104931,0.23541180623663654
104936,0.04164637756218892
104937,0.04479178099065584
104942,0.026979045001768162
104943,0.04427279858819414
104969,0.06065487336520501
104972,0.2186938831374146
104988,0.07800722832953032
105013,0.028841271427119616
105015,0.023181355292662475
105019,0.07140107978572666
105027,0.0670995369837853
105030,0.05749835650854434
105035,0.23222556675091086
105041,0.02323399076138948
105051,0.05351266853937715
105056,0.06675574644056877
105067,0.3604562487205331
105071,0.06244345893708416
105072,0.04345844248576123
105074,0.11602253011804473
105091,0.04675984830852227
105101,0.0382695734631196
105103,0.05584739108231522
105134,0.036804334782892065
105139,0.02239586567363624
105142,0.11390970168474926
105146,0.03749850564799046
105163,0.03688563963496557
105168,0.06470870016505369
105172,0.023419640693637396
105176,0.368010530325635
105195,0.07121294843776807
105196,0.10701820070569348
105197,0.021550467323004505
105203,0.041167076559525013
105223,0.07648945799567167
105227,0.14648417594870736
105228,0.02041426721759752
105230,0.1331391975413929
105231,0.08783364283310544
105239,0.06549975717623573
105242,0.04587284554230574
105244,0.057457392622681125
105245,0.055963046360082744
105248,0.08882096830859103
105249,0.03117793024256529
105266,0.09231242895315295
105271,0.26082197335568474
105276,0.031313532265956456
105282,0.020804768102380758
105292,0.09615012900160118
105297,0.016798939120371895
105332,0.06697603729429061
105333,0.04966387199339054
105343,0.05700578116926814
105344,0.05224758580773031
105345,0.12367098100209452
105357,0.029205552568277036
105359,0.04364365363717257
105366,0.047865450641923594
105367,0.10276013978601266
105370,0.01963969218919792
105377,0.07058109143858063
105390,0.0656760031923031
105399,0.02855430673966162
105403,0.07249771072888536
105404,0.037707112366314265
105414,0.049812895177711224
105417,0.0525250034303441
105425,0.10024429354134753
105452,0.18022335956594937
105454,0.0821750593439542
105456,0.08433920452065524
105470,0.030058751424393067
105471,0.059466129172844794
105483,0.10753442061083622
105493,0.08553696207121396
105508,0.07057288856399825
105514,0.04694680747321454
105515,0.019959268859530675
105528,0.17000323301423417
105529,0.04471940118386471
105531,0.0852129377393158
105532,0.10811862876823407
105558,0.0238514514772408
105574,0.022618743617191815
105578,0.016195258053874055
105584,0.21482642789930337
105595,0.05393810683607551
105617,0.05174848473507002
105618,0.04228436844504409
105621,0.04053129618542345
105625,0.06121913839552044
105629,0.08974832125717472
105630,0.022456733060967005
105634,0.031590318185380814
105635,0.017015565469926847
105641,0.14553081243211374
105647,0.12160427541359572
105648,0.12416174436986817
105655,0.03971278787457416
105657,0.02542787164997589
105672,0.05209216984651706
105678,0.1430285606140397
105682,0.09054915103505577
105691,0.05881250453437934
105692,0.034005285887832214
105706,0.04870684044936522
105712,0.037845557917341795
105720,0.05272950391947585
105734,0.02267425106674057
105735,0.03381629606322039
105736,0.14235170947937867
105737,0.024115735869397713
105738,0.08712317428793666
105740,0.19594578416998013
105744,0.08562178356555246
105747,0.08736734603138326
105749,0.14725627653162165
105754,0.07929333151057147
105758,0.04192920337089673
105760,0.04052356703094471
105767,0.15294816000493897
105784,0.137204092427255
105791,0.0372324180230345
105802,0.09818265588520146
105807,0.10038796745044791
105809,0.03733405298801256
105816,0.05000539739173425
105817,0.04961216306210687
105824,0.06695918081632969
105832,0.0545939356329525
105856,0.04401180960071407
105865,0.04464780915016171
105899,0.15571362555547363
105906,0.028831583947760146
105916,0.0787757457917043
105923,0.06927176465158942
105937,0.16598484833040286
105965,0.02661403780534795
105966,0.08930370487191869
105968,0.07897360101438816
105973,0.03555389450189011
105976,0.08601154584791929
105978,0.10127176323190366
105979,0.04018891096432286
105991,0.10013907144285632
105998,0.17443574156113203
105999,0.05797005518934167
106000,0.18133129269347015
106001,0.0575220574681907
106010,0.09022596210177997
106011,0.030041839376745188
106013,0.12145563529573335
106015,0.040597272956067895
106026,0.02556436373653664
106032,0.114809589897123
106035,0.2785096349286786
106040,0.036523140948516795
106041,0.0952442425242492
106044,0.017018095979347832
106053,0.25606272434987476
106054,0.02412831367500191
106065,0.16572253203239107
106081,0.04433048296415014
106083,0.07498716650555023
106087,0.03264630857543781
106090,0.06994388324909162
106101,0.02092830772207668
106102,0.02935096838510475
106109,0.17660286738250888
106116,0.07684053016443333
106150,0.018337889190461032
106155,0.08604968620873735
106166,0.022608402451075444
106176,0.06748193482320583
106189,0.04525961929094964
106199,0.041360487069098666
106205,0.08209215869408068
106206,0.10840281705505465
106211,0.05370383575094214
106214,0.030703890700614862
106216,0.05218749731318611
106217,0.05984241360578605
106225,0.059142653144828986
106249,0.04219329595208444
106256,0.1348012965935023
106258,0.07903359756384486
106261,0.04025820396591787
106262,0.12718217806110835
106264,0.022732331752322067
106271,0.04165664859870368
106276,0.03929030521833162
106277,0.10657631118718418
106286,0.12355748841467608
106293,0.0352017046931649
106295,0.08839479743373613
106296,0.04234195859009253
106297,0.06423849472050726
106298,0.029065261896479337
106311,0.027140382100813744
106314,0.055352338211442254
106320,0.04696246235937163
106334,0.08524919542261221
106346,0.21422299750565285
106347,0.03154239923060642
106349,0.038495701242538004
106354,0.03390309550925039
106360,0.07205654577322412
106373,0.10799078106517786
106377,0.16848893334017326
106386,0.17223882794014575
106387,0.04628152822341848
106391,0.01905674504647149
106401,0.09025832458846254
106411,0.14395160019272454
106413,0.28072348163826516
106426,0.07914696335031228
106427,0.060281335768100165
106428,0.06042157283195846
106434,0.045949922488392324
106438,0.05454904734630487
106440,0.049724119226874926
106441,0.03111176406773948
106452,0.11727896692596024
106453,0.12484423965269127
106454,0.0877803570563111
106457,0.08593427035767597
106484,0.05716156759997802
106488,0.07985218900179866
106491,0.15254273336462607
106514,0.1426310800637863
106527,0.09348517411178138
106528,0.10083398507254025
106529,0.018983328457692357
106534,0.1653786741723912
106550,0.24397306798194493
106577,0.06382076842493961
106585,0.07197685679492767
106590,0.02707709969032699
106607,0.047572307572810855
106610,0.075269114055982
106611,0.06057710694371604
106612,0.06523218014437608
106624,0.04866875344657305
106631,0.022110334533802293
106647,0.23021051323653488
106660,0.12667721507612847
106674,0.07184582726377378
106687,0.06371347277306727
106712,0.06314605813402842
106713,0.08363394933418405
106717,0.04314398210682375
106720,0.10299762760348842
106721,0.07026681760980275
106724,0.029943844844758222
106735,0.08467241206514615
106739,0.13712200495309593
106740,0.13009909364458444
106754,0.0704833865340389
106760,0.21928157299111137
106761,0.06020186551656651
106784,0.09077352199559706
106787,0.06609766772179072
106797,0.016861522850293156
106798,0.12606229419829554
106802,0.06076230201245932
106803,0.06924454720496148
106804,0.30619364115336434
106805,0.03512142555429074
106810,0.07650272946809979
106812,0.1317658822544645
106813,0.08448568690262483
106817,0.14457578123061066
106822,0.04713617384580518
106823,0.03980646851236044
106827,0.0424617025514163
106841,0.08292826333151186
106851,0.17241868882798128
106852,0.07098259916528724
106853,0.07974603750551887
106854,0.4296554149100159
106861,0.05009723931255405
106873,0.05835488674220002
106877,0.04161023427027919
106878,0.023347851456948794
106881,0.055644977136544725
106900,0.03284290366309643
106906,0.06154517185941522
106907,0.1271610794321935
106914,0.14283395712877536
106916,0.06244479947900832
106924,0.02658972748379002
106931,0.021574395437450673
106936,0.08000489212539547
106937,0.18962579867091103
106938,0.04030197410575866
106939,0.0472298403788797
106943,0.07988106967538615
106944,0.1828869240319189
106967,0.025482872393234043
106980,0.04575669941419247
106986,0.09672507434444967
106987,0.030468836178748782
106990,0.054316320299598486
107013,0.016361199008531502
107023,0.033659934869799894
107033,0.10421667150195363
107037,0.12756812570687756
107048,0.03179007857315478
107071,0.029526631063305876
107081,0.018152198275190448
107113,0.04471116364835127
107130,0.0830208966830547
107131,0.04453993892062533
107145,0.19874616888798305
107156,0.06917816214250735
107219,0.19452628158092714
107222,0.10872324276636128
107223,0.2693937441837051
107232,0.07360548661390863
107245,0.07629682129252033
107246,0.04152556588076378
107247,0.06587390129961523
107256,0.013421347418687817
107259,0.030115109756513297
107260,0.03174884222985464
107279,0.24435359603603696
107280,0.07683515250002522
107281,0.031670081270341106
107285,0.02915100159656151
107329,0.02576858050522423
107337,0.26052545354346324
107349,0.039689878092406254
107350,0.02443666345767052
107351,0.04090637608037093
107359,0.2078713690582334
107391,0.11578876080682413
107394,0.02580667208073796
107395,0.03307900165354401
107406,0.021270788959026798
107416,0.14046024457373518
107417,0.04307657133210688
107418,0.08612595471751092
107419,0.06908156216652228
107444,0.017897684935728297
107445,0.041074914273122425
107446,0.0986305950455747
107460,0.13391871726935803
107470,0.04290341463999458
107475,0.10812145207282928
107520,0.03107193759079665
107526,0.11265910634952177
107527,0.020896011759095796
107530,0.013277218105221623
107532,0.06227462195163404
107534,0.09981258765696843
107535,0.14172231281847847
107554,0.24337683182276962
107556,0.02460715578494457
107559,0.21744830896484263
107561,0.03098939778086416
107564,0.16270485422609232
107566,0.02125786153702135
107571,0.04621647529553454
107590,0.17689768757848748
107602,0.08913490611235293
107625,0.060764651715067654
107626,0.325071760664773
107635,0.01914096515048578
107636,0.10090057598586806
107645,0.06599293895475135
107652,0.21215206922505173
107655,0.03409736718516104
107668,0.06042785542870913
107670,0.06818808959567135
107677,0.017971678810615954
107680,0.08091123807837157
107683,0.14849873208935258
107684,0.037312809794971896
107691,0.08816991186788427
107692,0.054889076521281326
107703,0.028989835162679486
107709,0.022608027762814863
107710,0.14466966365746808
107721,0.2365424136072031
107725,0.0670096246399796
107727,0.04015889813395109
107739,0.018170558970856367
107740,0.08846464430740074
107741,0.04864281035111647
107747,0.034780211598382696
107765,0.2569381605506684
107768,0.0501712764855031
107775,0.18935886013586734
107782,0.25114846906137656
107790,0.1033775993988628
107801,0.04065744600827932
107807,0.031011521288745268
107811,0.032860704943506035
107817,0.03543853374563253
107826,0.03243396085622861
107838,0.10308230940056667
107839,0.05607916437547572
107843,0.08309197016651046
107847,0.10913954514120992
107849,0.1493009620312319
107850,0.06749441125692135
107867,0.09892955268847482
107871,0.09462747487528463
107908,0.019294495665491723
107913,0.07453459931491768
107927,0.0444051429677325
107931,0.09495160131038653
107955,0.027787665255443017
107962,0.12360746865791622
107977,0.06566159680228538
107978,0.09583136460628841
107993,0.03881800872252982
108010,0.18481186022564028
108016,0.027786217342600082
108018,0.35815432197863084
108027,0.13030657560415282
108045,0.1471684675441511
108069,0.09867905522407347
108082,0.04171379591131104
108089,0.05330670655675966
108092,0.039136977370687796
108106,0.03184250341074728
108112,0.05451481753535132
108120,0.053359588424112675
108122,0.11177704013534047
108135,0.06457555925567532
108170,0.02668877951080089
108171,0.07426228080922172
108177,0.024383648745397134
108180,0.06397248379755914
108183,0.03797368573733839
108184,0.04517738576591665
108185,0.0628265182193646
108192,0.05532904893483034
108195,0.14208301333295054
108196,0.06816466164794224
108218,0.032868885998000634
108219,0.10986314686616926
108243,0.11052062914245234
108249,0.01946170666300121
108251,0.028746134134958967
